source,target,year,mean
MDA,LVA,2013,1
MNE,LVA,2013,3.5
NOR,LVA,2013,1
POL,LVA,2013,2.93333333333333
RUS,LVA,2013,3
SVN,LVA,2013,3.4
SWE,LVA,2013,1
TUR,LVA,2013,3.4
UKR,LVA,2013,2.38
USA,LVA,2013,4.3
UZB,LVA,2013,4
VAT,LVA,2013,1
ARE,MAR,2013,2.8
BFA,MAR,2013,3.4
CHE,MAR,2013,5
DZA,MAR,2013,1.3
EGY,MAR,2013,1
ESP,MAR,2013,4.5
FRA,MAR,2013,2.47777777777778
GAB,MAR,2013,3.1
GBR,MAR,2013,5.43333333333333
HRV,MAR,2013,0
HTI,MAR,2013,1
IRQ,MAR,2013,1
LBY,MAR,2013,4.975
PRT,MAR,2013,1
ROU,MAR,2013,4.45
RUS,MAR,2013,1
SEN,MAR,2013,3
TUR,MAR,2013,4.25
USA,MAR,2013,4
BEL,MCO,2013,0.5
RUS,MCO,2013,6
BGR,MDA,2013,1.975
EST,MDA,2013,4
GBR,MDA,2013,4.14545454545455
GEO,MDA,2013,4
GRC,MDA,2013,1
LTU,MDA,2013,3.25
LVA,MDA,2013,1
ROU,MDA,2013,3.47058823529412
RUS,MDA,2013,1
UKR,MDA,2013,2
USA,MDA,2013,3.44285714285714
CHN,MDG,2013,1
FRA,MDG,2013,1
ZAF,MDG,2013,1
CHN,MDV,2013,3.4
EGY,MDV,2013,1
JOR,MDV,2013,1
JPN,MDV,2013,1
KOR,MDV,2013,3.4
LKA,MDV,2013,0.5
PSE,MDV,2013,0.5
THA,MDV,2013,1
USA,MDV,2013,-0.285714285714286
ARG,MEX,2013,0
BRA,MEX,2013,-4.25
CHL,MEX,2013,8
CHN,MEX,2013,3.36875
CUB,MEX,2013,1
ESP,MEX,2013,2.66666666666667
EST,MEX,2013,1
FRA,MEX,2013,4
GTM,MEX,2013,3.4
HKG,MEX,2013,4
JPN,MEX,2013,4
KAZ,MEX,2013,1
NIC,MEX,2013,3.4
NZL,MEX,2013,4.5
PER,MEX,2013,0
PRK,MEX,2013,3.4
SGP,MEX,2013,1
USA,MEX,2013,1.29423076923077
VEN,MEX,2013,1.4
ZMB,MEX,2013,0
ZWE,MEX,2013,0
AUS,MHL,2013,0
COK,MHL,2013,8
LTU,MHL,2013,3.4
NZL,MHL,2013,1.9
ALB,MKD,2013,2.5
AUT,MKD,2013,1
CHN,MKD,2013,1.25714285714286
GRC,MKD,2013,2.5
HRV,MKD,2013,2.5
IND,MKD,2013,7
IRL,MKD,2013,1
ITA,MKD,2013,1
LTU,MKD,2013,1.6
MNE,MKD,2013,1
ROU,MKD,2013,1
RUS,MKD,2013,1
SVN,MKD,2013,1
TUR,MKD,2013,2.5
USA,MKD,2013,0.5
BEL,MLI,2013,1
BFA,MLI,2013,3.33333333333333
CIV,MLI,2013,2.92
DEU,MLI,2013,7
DZA,MLI,2013,7
FRA,MLI,2013,2.02972972972973
GBR,MLI,2013,2.13333333333333
KOR,MLI,2013,2.52
LBR,MLI,2013,0
MRT,MLI,2013,2.7
QAT,MLI,2013,0
SEN,MLI,2013,3.4
TCD,MLI,2013,0.85
TGO,MLI,2013,3
TUN,MLI,2013,1
TUR,MLI,2013,8
USA,MLI,2013,0
ZAF,MLI,2013,1.4
BEL,MLT,2013,4
BGR,MLT,2013,4
CHN,MLT,2013,1
UKR,MLT,2013,1.9
AUS,MMR,2013,2.44444444444444
AUT,MMR,2013,7
CHN,MMR,2013,2.725
GBR,MMR,2013,2
IDN,MMR,2013,1.7
IND,MMR,2013,0
IRN,MMR,2013,3.4
JPN,MMR,2013,2.48666666666667
KOR,MMR,2013,3.29090909090909
NOR,MMR,2013,1
PHL,MMR,2013,3.02758620689655
RUS,MMR,2013,1
SGP,MMR,2013,2.66666666666667
THA,MMR,2013,3.175
USA,MMR,2013,1.42857142857143
VNM,MMR,2013,4
ALB,MNE,2013,2.65
ARM,MNE,2013,1
BIH,MNE,2013,2.5
HRV,MNE,2013,2.28571428571429
ITA,MNE,2013,2.5
MKD,MNE,2013,1
ROU,MNE,2013,1.06
RUS,MNE,2013,-0.5
SRB,MNE,2013,8
TUR,MNE,2013,1
BLR,MNG,2013,1.3
CHN,MNG,2013,1.26666666666667
FRA,MNG,2013,1
GBR,MNG,2013,8
IRN,MNG,2013,3.4
ISR,MNG,2013,3.5
JPN,MNG,2013,1.1
KGZ,MNG,2013,0.7
THA,MNG,2013,1.4
TUR,MNG,2013,1.9
USA,MNG,2013,1
USA,MNP,2013,3
IDN,MOZ,2013,1
JPN,MOZ,2013,8
KOR,MOZ,2013,5
PRT,MOZ,2013,-2
RUS,MOZ,2013,4
SWE,MOZ,2013,4
THA,MOZ,2013,1.36
TJK,MOZ,2013,8
UGA,MOZ,2013,1
VNM,MOZ,2013,1
ZAF,MOZ,2013,1.33333333333333
CHN,MRT,2013,8
EGY,MRT,2013,0
FRA,MRT,2013,5.4
GBR,MRT,2013,7
GMB,MRT,2013,1.9
LBY,MRT,2013,2.5
MLI,MRT,2013,2.48333333333333
NER,MRT,2013,1
NGA,MRT,2013,1
TUN,MRT,2013,7
USA,MRT,2013,7
GBR,MUS,2013,3.95
IND,MUS,2013,3.325
CHN,MWI,2013,1
IRN,MWI,2013,4
KEN,MWI,2013,7
TZA,MWI,2013,3
USA,MWI,2013,3.1
ZMB,MWI,2013,0
ZWE,MWI,2013,2.8
AUS,MYS,2013,6.75
AZE,MYS,2013,1.9
BGD,MYS,2013,0
CHN,MYS,2013,2.45
GBR,MYS,2013,2.2
IDN,MYS,2013,2.63333333333333
IND,MYS,2013,-5
JPN,MYS,2013,4.33333333333333
KAZ,MYS,2013,4
LTU,MYS,2013,1
PHL,MYS,2013,1.68333333333333
RUS,MYS,2013,1
SGP,MYS,2013,1.1
THA,MYS,2013,2.83333333333333
UGA,MYS,2013,2.5
USA,MYS,2013,2.03333333333333
VNM,MYS,2013,1
AGO,NAM,2013,3.4
IRN,NAM,2013,1.45
NGA,NAM,2013,4
SEN,NAM,2013,8
ZAF,NAM,2013,0.5
ZMB,NAM,2013,3
BFA,NER,2013,1
CMR,NER,2013,8
EGY,NER,2013,0
GRD,NER,2013,0
LBN,NER,2013,1.9
MRT,NER,2013,1
NGA,NER,2013,1.35
RUS,NER,2013,1.9
TCD,NER,2013,1.26666666666667
TUR,NER,2013,4
AFG,NGA,2013,0
ARG,NGA,2013,3.4
BEN,NGA,2013,-1.06666666666667
BFA,NGA,2013,2.8
BGD,NGA,2013,0
CAN,NGA,2013,1
CHE,NGA,2013,2
CHN,NGA,2013,2.28571428571429
CIV,NGA,2013,1.9
CUB,NGA,2013,0.75
DZA,NGA,2013,1.9
ESP,NGA,2013,4.5
ETH,NGA,2013,4
FRA,NGA,2013,1
GBR,NGA,2013,1.86363636363636
GHA,NGA,2013,-2
GMB,NGA,2013,2.56
GRD,NGA,2013,3.95
IDN,NGA,2013,1.9
IND,NGA,2013,0.7
KEN,NGA,2013,1.9
KOR,NGA,2013,3
LBR,NGA,2013,1.7
MRT,NGA,2013,1
NER,NGA,2013,1
NLD,NGA,2013,3
QAT,NGA,2013,0
RUS,NGA,2013,-1.22
SAU,NGA,2013,3.975
SDN,NGA,2013,1
SOM,NGA,2013,3.4
THA,NGA,2013,3
USA,NGA,2013,1.51363636363636
ZAF,NGA,2013,1.92857142857143
ZWE,NGA,2013,1
COL,NIC,2013,0
CRI,NIC,2013,0
HND,NIC,2013,4
IRN,NIC,2013,1
PAN,NIC,2013,-2
PSE,NIC,2013,1
VEN,NIC,2013,1.225
ARG,NLD,2013,-5
BEL,NLD,2013,1
BGR,NLD,2013,1
BOL,NLD,2013,1.9
CIV,NLD,2013,7
DEU,NLD,2013,1
DNK,NLD,2013,1
EST,NLD,2013,3.25
FRA,NLD,2013,1
GRC,NLD,2013,1
IND,NLD,2013,1
IRN,NLD,2013,1.9
ISR,NLD,2013,2.65
ITA,NLD,2013,1
KEN,NLD,2013,2.33333333333333
KOR,NLD,2013,3.4
LTU,NLD,2013,4
LUX,NLD,2013,2.25
LVA,NLD,2013,4
PER,NLD,2013,0
ROU,NLD,2013,4
RUS,NLD,2013,1.68
SGP,NLD,2013,3.4
TZA,NLD,2013,3.4
UKR,NLD,2013,5.5
VAT,NLD,2013,1
VNM,NLD,2013,4.5
YEM,NLD,2013,1
AFG,NOR,2013,3.95
ALB,NOR,2013,1
AZE,NOR,2013,8
BGR,NOR,2013,1
DNK,NOR,2013,4
EGY,NOR,2013,1
ESP,NOR,2013,3.4
ETH,NOR,2013,5.33333333333333
GBR,NOR,2013,1.5
IDN,NOR,2013,1.9
ISR,NOR,2013,1.3
LTU,NOR,2013,2
LVA,NOR,2013,1
MMR,NOR,2013,1
SOM,NOR,2013,2.3
TUR,NOR,2013,1.95
UKR,NOR,2013,1
VNM,NOR,2013,7
AFG,NPL,2013,1
CHN,NPL,2013,1
EGY,NPL,2013,1
GBR,NPL,2013,-1
IND,NPL,2013,-3.08333333333333
AUS,NRU,2013,6.22222222222222
AUS,NZL,2013,3.284
BRA,NZL,2013,1
CHN,NZL,2013,1.73333333333333
GBR,NZL,2013,2
IND,NZL,2013,7
JOR,NZL,2013,0.95
JPN,NZL,2013,2.5
LKA,NZL,2013,-1
MEX,NZL,2013,4.5
MHL,NZL,2013,2.8
PNG,NZL,2013,2.5
POL,NZL,2013,4
RUS,NZL,2013,1
THA,NZL,2013,3.2
TUR,NZL,2013,1.6
USA,NZL,2013,2.225
VNM,NZL,2013,1.66
ETH,OMN,2013,2.8
IRN,OMN,2013,2.3
SAU,OMN,2013,2.8
TZA,OMN,2013,1
USA,OMN,2013,2.5
UZB,OMN,2013,0
AFG,PAK,2013,-0.00707964601769912
BGD,PAK,2013,2.9
CHN,PAK,2013,2.17272727272727
DEU,PAK,2013,7
EGY,PAK,2013,2.8
GBR,PAK,2013,2.31111111111111
IND,PAK,2013,-1.27605633802817
IRN,PAK,2013,2.52
IRQ,PAK,2013,2.5
JPN,PAK,2013,0.666666666666667
KOR,PAK,2013,3.48
KWT,PAK,2013,2.5
LVA,PAK,2013,3.4
PSE,PAK,2013,3.4
QAT,PAK,2013,0
RUS,PAK,2013,3.4
SAU,PAK,2013,2.95
TJK,PAK,2013,0.666666666666667
TUR,PAK,2013,3.4
USA,PAK,2013,2.95454545454545
VNM,PAK,2013,3.4
ARG,PAN,2013,1
BHS,PAN,2013,4.5
CHL,PAN,2013,4
COL,PAN,2013,1.4
ESP,PAN,2013,4
JPN,PAN,2013,6
KOR,PAN,2013,4
PER,PAN,2013,0
PRT,PAN,2013,4
USA,PAN,2013,1.25
VEN,PAN,2013,4.5
ARG,PER,2013,1.9
BOL,PER,2013,0.5
BRA,PER,2013,0
CHL,PER,2013,1
CHN,PER,2013,1.6
CRI,PER,2013,4
CUB,PER,2013,1.45
ECU,PER,2013,3.5
FRA,PER,2013,2
GRC,PER,2013,-2
JPN,PER,2013,4
KOR,PER,2013,3
RUS,PER,2013,4
SGP,PER,2013,1
THA,PER,2013,2.5
USA,PER,2013,1.7
VEN,PER,2013,0.08
ARE,PHL,2013,-5
ARG,PHL,2013,0
AUS,PHL,2013,-0.714285714285714
BGR,PHL,2013,3
BHR,PHL,2013,4
CHN,PHL,2013,1
CRI,PHL,2013,0
DEU,PHL,2013,1.2
FRA,PHL,2013,1
GBR,PHL,2013,1.77142857142857
HKG,PHL,2013,2
HUN,PHL,2013,4
IND,PHL,2013,5.6
IRN,PHL,2013,2.2
ISR,PHL,2013,-2
JPN,PHL,2013,4.25925925925926
KHM,PHL,2013,1
LBN,PHL,2013,1
LKA,PHL,2013,1
MAR,PHL,2013,3.4
MMR,PHL,2013,2.52777777777778
MYS,PHL,2013,1.12857142857143
PRK,PHL,2013,3.4
ROU,PHL,2013,0
RUS,PHL,2013,2.6
SGP,PHL,2013,3.4
THA,PHL,2013,1.55
TWN,PHL,2013,2.025
USA,PHL,2013,1.86410256410256
VNM,PHL,2013,3.34615384615385
JPN,PLW,2013,1
MNP,PLW,2013,3.4
TWN,PLW,2013,7
AUS,PNG,2013,3.445
IDN,PNG,2013,-5
NZL,PNG,2013,1
THA,PNG,2013,3.4
ARE,POL,2013,2.8
CZE,POL,2013,3.4
DEU,POL,2013,4
DNK,POL,2013,1.48
DOM,POL,2013,3.4
EST,POL,2013,1
FRA,POL,2013,1
GBR,POL,2013,2.5
GEO,POL,2013,2.5
GRC,POL,2013,2
HUN,POL,2013,1
IDN,POL,2013,3.28571428571429
IRQ,POL,2013,1
ISR,POL,2013,1.6
ITA,POL,2013,-0.5
LTU,POL,2013,2.425
LVA,POL,2013,1.6
NZL,POL,2013,0
ROU,POL,2013,2.4
RUS,POL,2013,0.777777777777778
SGP,POL,2013,0
THA,POL,2013,2.5
TUN,POL,2013,1.5
UKR,POL,2013,2.38
USA,POL,2013,1.46153846153846
ZAF,POL,2013,2.8
GTM,PRI,2013,1.5
CHN,PRK,2013,4.45833333333333
DEU,PRK,2013,2
DZA,PRK,2013,7
GHA,PRK,2013,2.2
GRC,PRK,2013,-0.416666666666667
IRN,PRK,2013,1
JPN,PRK,2013,1.7
KOR,PRK,2013,0.97
LVA,PRK,2013,-2
PAN,PRK,2013,0
PHL,PRK,2013,6
RUS,PRK,2013,1.2
SYR,PRK,2013,2.85
USA,PRK,2013,-0.583333333333333
ZAF,PRK,2013,0
ZMB,PRK,2013,3.4
AGO,PRT,2013,2.8
AUS,PRT,2013,4.6
BEL,PRT,2013,2.8
BGR,PRT,2013,1
BOL,PRT,2013,0
BRA,PRT,2013,3.4
CAN,PRT,2013,1
CHN,PRT,2013,1.5
CZE,PRT,2013,2.4
DNK,PRT,2013,1
DOM,PRT,2013,3.1
DZA,PRT,2013,7.75
GBR,PRT,2013,-2.66666666666667
GEO,PRT,2013,1
GRC,PRT,2013,1
HUN,PRT,2013,1
IND,PRT,2013,3.4
IRL,PRT,2013,1
ISR,PRT,2013,1
ITA,PRT,2013,0.5
KAZ,PRT,2013,3.25
KOR,PRT,2013,5.5
MAR,PRT,2013,1
PAN,PRT,2013,4
ROU,PRT,2013,2.5
RUS,PRT,2013,4
SVN,PRT,2013,1
SWE,PRT,2013,0
TUN,PRT,2013,1
TUR,PRT,2013,0.975
UKR,PRT,2013,2.6
ZMB,PRT,2013,-5
ARG,PRY,2013,3.15
BOL,PRY,2013,3.8
BRA,PRY,2013,2.35
USA,PRY,2013,7
VEN,PRY,2013,1
ALB,PSE,2013,1
AUT,PSE,2013,0.5
BHR,PSE,2013,1.25
CAN,PSE,2013,1
CHN,PSE,2013,2.84736842105263
COL,PSE,2013,1
CZE,PSE,2013,2
EGY,PSE,2013,1.97857142857143
GBR,PSE,2013,1.975
GRC,PSE,2013,2
IRN,PSE,2013,1.375
IRQ,PSE,2013,1
ISR,PSE,2013,1.17631578947368
ITA,PSE,2013,1
JOR,PSE,2013,4.42857142857143
KOR,PSE,2013,3.4
LBN,PSE,2013,1.16
MDV,PSE,2013,1
NIC,PSE,2013,1
PAK,PSE,2013,4.3
RUS,PSE,2013,1.57142857142857
SAU,PSE,2013,3.25714285714286
SRB,PSE,2013,0.5
SYR,PSE,2013,1.9
USA,PSE,2013,2.59233870967742
VNM,PSE,2013,3.4
YEM,PSE,2013,1
ZAF,PSE,2013,3.4
ZWE,PSE,2013,1
AFG,QAT,2013,3.79
BGR,QAT,2013,2.54285714285714
DZA,QAT,2013,1.4
ECU,QAT,2013,1
EGY,QAT,2013,2.26666666666667
ERI,QAT,2013,7
ESP,QAT,2013,1.45
GBR,QAT,2013,0
HRV,QAT,2013,1
IRN,QAT,2013,2.53333333333333
ISR,QAT,2013,0
JOR,QAT,2013,3.5
KEN,QAT,2013,-1
LBN,QAT,2013,0
LBY,QAT,2013,0
PAK,QAT,2013,0
SAU,QAT,2013,0.966666666666667
SDN,QAT,2013,4.25
SOM,QAT,2013,1
TUN,QAT,2013,0.5
TUR,QAT,2013,1
USA,QAT,2013,2.9
YEM,QAT,2013,1.8
ZAF,QAT,2013,0.5
AFG,ROU,2013,1.8
ARM,ROU,2013,1
BEL,ROU,2013,4
BGR,ROU,2013,2.1
CAN,ROU,2013,1
CHE,ROU,2013,1
CHN,ROU,2013,1.75
DEU,ROU,2013,3.16666666666667
EGY,ROU,2013,4.25
EST,ROU,2013,3.6
FRA,ROU,2013,3.24
GBR,ROU,2013,1
GEO,ROU,2013,4
GRC,ROU,2013,4.5
HKG,ROU,2013,1
HUN,ROU,2013,2.8
IND,ROU,2013,3.25
IRL,ROU,2013,1
IRQ,ROU,2013,4.5
ITA,ROU,2013,3.4
KOR,ROU,2013,1
LTU,ROU,2013,2.5
MAR,ROU,2013,4.44
MDA,ROU,2013,3.14
MKD,ROU,2013,2.2
MNE,ROU,2013,1.84
POL,ROU,2013,1.16
PRT,ROU,2013,3.4
RUS,ROU,2013,1.66666666666667
SRB,ROU,2013,4
TKM,ROU,2013,1
TUR,ROU,2013,2.2
UKR,ROU,2013,0.666666666666667
USA,ROU,2013,1
AFG,RUS,2013,1.8
AGO,RUS,2013,2.475
ALB,RUS,2013,1
ARE,RUS,2013,1
ARG,RUS,2013,1.25
ARM,RUS,2013,3.52105263157895
AUS,RUS,2013,1
AZE,RUS,2013,4.3
BGR,RUS,2013,1.3
BIH,RUS,2013,1
BLR,RUS,2013,2.16
BOL,RUS,2013,1
BRA,RUS,2013,2.2
CAN,RUS,2013,1
CHE,RUS,2013,2.7
CHN,RUS,2013,2.47931034482759
COL,RUS,2013,4
CUB,RUS,2013,0.5
CYP,RUS,2013,1.73333333333333
DEU,RUS,2013,1.67692307692308
DNK,RUS,2013,2.4
DZA,RUS,2013,5
EGY,RUS,2013,3.86666666666667
ESP,RUS,2013,1
EST,RUS,2013,2.06153846153846
ETH,RUS,2013,3.5
FIN,RUS,2013,1.5
FRA,RUS,2013,1.61538461538462
GBR,RUS,2013,1.95161290322581
GEO,RUS,2013,0.673913043478261
GHA,RUS,2013,2
GRC,RUS,2013,1.62777777777778
HRV,RUS,2013,1
HUN,RUS,2013,3
IDN,RUS,2013,1.35
IND,RUS,2013,3
IRN,RUS,2013,2.80606060606061
IRQ,RUS,2013,0
ISR,RUS,2013,3.06666666666667
ITA,RUS,2013,1.625
JOR,RUS,2013,1.85714285714286
JPN,RUS,2013,2.86808510638298
KAZ,RUS,2013,2.27142857142857
KGZ,RUS,2013,0.8
KOR,RUS,2013,2.47916666666667
KWT,RUS,2013,1
LBN,RUS,2013,1.45
LBY,RUS,2013,1.65
LTU,RUS,2013,1.2
LUX,RUS,2013,1
LVA,RUS,2013,1.46666666666667
MAR,RUS,2013,1
MCO,RUS,2013,8
MDA,RUS,2013,0.6
MKD,RUS,2013,1
MMR,RUS,2013,1
MNE,RUS,2013,1
MYS,RUS,2013,1
NER,RUS,2013,2.8
NGA,RUS,2013,1
NLD,RUS,2013,-2.83928571428571
NOR,RUS,2013,4
NZL,RUS,2013,1.48
PHL,RUS,2013,1
POL,RUS,2013,2.2
PRK,RUS,2013,1.95
PSE,RUS,2013,1.4
ROU,RUS,2013,2.11111111111111
RWA,RUS,2013,1.6
SAU,RUS,2013,2.56842105263158
SDN,RUS,2013,3.4
SRB,RUS,2013,2.39
SVK,RUS,2013,7
SVN,RUS,2013,5.2
SWE,RUS,2013,1.45
SYR,RUS,2013,1.91492537313433
THA,RUS,2013,1
TJK,RUS,2013,2.52307692307692
TKM,RUS,2013,2.4
TUR,RUS,2013,0.727272727272727
TZA,RUS,2013,3.5
UKR,RUS,2013,2.5493670886076
USA,RUS,2013,1.63510791366906
UZB,RUS,2013,3.36363636363636
VAT,RUS,2013,1
VEN,RUS,2013,1.35384615384615
VNM,RUS,2013,2.71666666666667
YEM,RUS,2013,3.07
ZAF,RUS,2013,2.62
ZWE,RUS,2013,1
COD,RWA,2013,3.16666666666667
COG,RWA,2013,8
DEU,RWA,2013,2.8
ETH,RWA,2013,7
KEN,RWA,2013,3.88
RUS,RWA,2013,1.85
SSD,RWA,2013,8
TGO,RWA,2013,1
TZA,RWA,2013,3.66666666666667
UGA,RWA,2013,4.95
USA,RWA,2013,4
AFG,SAU,2013,2.4
BHR,SAU,2013,3
CHN,SAU,2013,2.05
EGY,SAU,2013,2.82272727272727
ETH,SAU,2013,0
GBR,SAU,2013,1
IRN,SAU,2013,-0.0380952380952381
JOR,SAU,2013,1.4
JPN,SAU,2013,3
KGZ,SAU,2013,1
KOR,SAU,2013,1
LBN,SAU,2013,3.2
LBY,SAU,2013,1
NGA,SAU,2013,4
OMN,SAU,2013,1.9
PAK,SAU,2013,2.41428571428571
PHL,SAU,2013,1.86666666666667
PSE,SAU,2013,3.32222222222222
QAT,SAU,2013,1.26666666666667
RUS,SAU,2013,2.36666666666667
SDN,SAU,2013,1
SEN,SAU,2013,1.9
SOM,SAU,2013,1.9
SYR,SAU,2013,-1
TUN,SAU,2013,1.9
TUR,SAU,2013,1
USA,SAU,2013,2.60810810810811
YEM,SAU,2013,0.923076923076923
CHN,SDN,2013,7
DJI,SDN,2013,1
EGY,SDN,2013,2.38421052631579
ERI,SDN,2013,5.2
ESP,SDN,2013,3
ETH,SDN,2013,3.91052631578947
FRA,SDN,2013,4
GBR,SDN,2013,1.63333333333333
IRN,SDN,2013,1.66666666666667
IRQ,SDN,2013,1.8
JPN,SDN,2013,1.9
KEN,SDN,2013,2.38333333333333
KOR,SDN,2013,2.48
KWT,SDN,2013,1.46
NGA,SDN,2013,1
PAK,SDN,2013,0.4
QAT,SDN,2013,3.93333333333333
RUS,SDN,2013,2
SAU,SDN,2013,-2.2
SOM,SDN,2013,3.3
SSD,SDN,2013,1.6625
TCD,SDN,2013,2.55
TUR,SDN,2013,1
UGA,SDN,2013,1
USA,SDN,2013,1.50625
ZAF,SDN,2013,2.02857142857143
BFA,SEN,2013,2.8
CHN,SEN,2013,8
CIV,SEN,2013,0.4
EGY,SEN,2013,2.53846153846154
FRA,SEN,2013,2.7
GIN,SEN,2013,3.4
GMB,SEN,2013,3.1
IRN,SEN,2013,2.3125
JPN,SEN,2013,1
KOR,SEN,2013,0
NAM,SEN,2013,4
SAU,SEN,2013,2.8
SLE,SEN,2013,1.9
TCD,SEN,2013,2.2
TGO,SEN,2013,1
USA,SEN,2013,2
ZAF,SEN,2013,1.16666666666667
ARE,SGP,2013,7
AUS,SGP,2013,4.2
CHN,SGP,2013,1.76363636363636
GRC,SGP,2013,1
HUN,SGP,2013,1
IDN,SGP,2013,0
IND,SGP,2013,2.2
ITA,SGP,2013,1
JPN,SGP,2013,1.75
KOR,SGP,2013,1
MEX,SGP,2013,1
MMR,SGP,2013,1
MYS,SGP,2013,2.2
PER,SGP,2013,1
QAT,SGP,2013,4
TUR,SGP,2013,3.4
TWN,SGP,2013,2.5
TZA,SGP,2013,0
USA,SGP,2013,2.23
VNM,SGP,2013,2.42307692307692
CHN,SLE,2013,3.74
FRA,SLE,2013,0
LBR,SLE,2013,2.8
SEN,SLE,2013,2.8
SOM,SLE,2013,10
USA,SLE,2013,0.9
CHL,SLV,2013,1.6
HND,SLV,2013,3.25
USA,SLV,2013,-0.25
VNM,SLV,2013,2.8
BDI,SOM,2013,2.8
CAN,SOM,2013,1
CHN,SOM,2013,1
DJI,SOM,2013,1.52142857142857
DNK,SOM,2013,1.9
EGY,SOM,2013,4
ERI,SOM,2013,0
ETH,SOM,2013,3.74761904761905
GBR,SOM,2013,2.18461538461538
IRQ,SOM,2013,2.5
ITA,SOM,2013,4.575
JPN,SOM,2013,6.1
KEN,SOM,2013,1.6
KOR,SOM,2013,3.08
NOR,SOM,2013,2.4
QAT,SOM,2013,1
SAU,SOM,2013,2.8
SDN,SOM,2013,3.08571428571429
SSD,SOM,2013,4.58333333333333
UGA,SOM,2013,2.9
USA,SOM,2013,1.9
YEM,SOM,2013,1
ZAF,SOM,2013,1
ALB,SRB,2013,0
ARE,SRB,2013,8
BEL,SRB,2013,1
BGR,SRB,2013,0.5
BIH,SRB,2013,1
BLR,SRB,2013,2.975
CUB,SRB,2013,1
FRA,SRB,2013,1
GBR,SRB,2013,2.36666666666667
GRC,SRB,2013,1
HRV,SRB,2013,1.6875
IRN,SRB,2013,1
ISR,SRB,2013,1
ITA,SRB,2013,1
MNE,SRB,2013,8
PSE,SRB,2013,1
ROU,SRB,2013,4
RUS,SRB,2013,3.288
TUR,SRB,2013,1.45
UKR,SRB,2013,8
VNM,SRB,2013,2.8
YEM,SRB,2013,3.4
BDI,SSD,2013,1
BWA,SSD,2013,3
COD,SSD,2013,8
COG,SSD,2013,8
EGY,SSD,2013,1
ETH,SSD,2013,2.71428571428571
GBR,SSD,2013,3.2
IND,SSD,2013,1
KEN,SSD,2013,3.4
KOR,SSD,2013,2.62666666666667
RWA,SSD,2013,8
SDN,SSD,2013,1.60677966101695
SOM,SSD,2013,4.5
TZA,SSD,2013,8
UGA,SSD,2013,3.4
USA,SSD,2013,2.2
ZAF,SSD,2013,1.65
AGO,STP,2013,1
GIN,STP,2013,1
ARG,SUR,2013,4
BOL,SUR,2013,2
ECU,SUR,2013,4
TUR,SUR,2013,1.45
URY,SUR,2013,3.25
VEN,SUR,2013,4
AFG,SVK,2013,-10
AZE,SVK,2013,1
BEL,SVK,2013,4
BGR,SVK,2013,4
CYP,SVK,2013,1.7
CZE,SVK,2013,1.35
FRA,SVK,2013,1
HUN,SVK,2013,3.4
ROU,SVK,2013,4
RUS,SVK,2013,7
SGP,SVK,2013,4
TUR,SVK,2013,3
AUT,SVN,2013,1
BEL,SVN,2013,7
CHN,SVN,2013,2.8
GEO,SVN,2013,1
HRV,SVN,2013,1.48571428571429
IRN,SVN,2013,0.4
ITA,SVN,2013,1
JPN,SVN,2013,4.5
LVA,SVN,2013,3.4
MKD,SVN,2013,1
NLD,SVN,2013,0
PRT,SVN,2013,1.6
RUS,SVN,2013,4.6
AGO,SWE,2013,4
BEL,SWE,2013,0.666666666666667
BIH,SWE,2013,4
BLR,SWE,2013,-2
CHN,SWE,2013,1
CZE,SWE,2013,2.5
DJI,SWE,2013,2.5
EST,SWE,2013,1
GEO,SWE,2013,2.2
GRC,SWE,2013,1
LTU,SWE,2013,1.8
LVA,SWE,2013,1
PRT,SWE,2013,0
ROU,SWE,2013,4
RUS,SWE,2013,5
TUR,SWE,2013,2.5
USA,SWE,2013,2.06923076923077
VNM,SWE,2013,1.9
ZAF,SWZ,2013,0
ZMB,SWZ,2013,0
DJI,SYC,2013,2.8
VNM,SYC,2013,1
ALB,SYR,2013,3.4
AUS,SYR,2013,-2.2
CHN,SYR,2013,0.857142857142857
CUB,SYR,2013,2.8
DEU,SYR,2013,0
DNK,SYR,2013,0
DZA,SYR,2013,0.333333333333333
EGY,SYR,2013,0.35
ESP,SYR,2013,2.33333333333333
FRA,SYR,2013,-1.47272727272727
GBR,SYR,2013,-1.41666666666667
IDN,SYR,2013,3
IRN,SYR,2013,1.8969465648855
IRQ,SYR,2013,0.953846153846154
ISR,SYR,2013,-0.114285714285714
JOR,SYR,2013,0.166666666666667
KOR,SYR,2013,0.742105263157895
LBN,SYR,2013,2.49
NER,SYR,2013,-4
PHL,SYR,2013,2.53333333333333
PRK,SYR,2013,4.8
PSE,SYR,2013,2.13333333333333
QAT,SYR,2013,-1.33333333333333
RUS,SYR,2013,1.37227722772277
SAU,SYR,2013,-1.6
TUN,SYR,2013,0
TUR,SYR,2013,-1.17368421052632
USA,SYR,2013,-0.791584158415842
YEM,SYR,2013,1
ZAF,SYR,2013,3.2
BRA,TCA,2013,1
CAF,TCD,2013,-2
DZA,TCD,2013,1
FRA,TCD,2013,-0.5875
KOR,TCD,2013,7
NER,TCD,2013,2.8
SDN,TCD,2013,2.44
SEN,TCD,2013,1.46666666666667
CAN,TGO,2013,1
COG,TGO,2013,2.8
FRA,TGO,2013,1.9
GHA,TGO,2013,-2
